#2-THETA,#INTENSITY
34.899,141
34.948,151
34.997,151
35.046,149
35.095,153
35.144,180
35.193,247
35.242,336
35.291,464
35.34,595
35.389,703
35.438,711
35.487,621
35.536,493
35.585,340
35.634,237
35.683,166
35.732,164
35.781,150
35.83,145
35.879,148
35.928,141
35.977,142
36.026,143
36.075,149
36.124,148
36.173,152
36.222,150
36.271,159
36.32,151
36.369,160
36.418,153
36.467,152
36.516,154
36.565,157
36.614,149
36.663,145
36.712,147
36.761,144
36.81,138
36.859,143
36.908,151
36.957,165
37.006,180
37.055,233
37.104,257
37.153,285
37.202,286
37.251,268
37.3,239
37.349,181
37.398,162
37.447,143
37.496,141
37.545,124
37.594,133
37.643,150
37.692,145
37.741,146
37.79,154
37.839,165
37.888,218
37.937,282
37.986,371
38.035,456
38.084,503
38.133,490
38.182,462
38.231,401
38.28,340
38.329,305
38.378,379
38.427,546
38.476,775
38.525,1020
38.574,1129
38.623,1104
38.672,863
38.721,598
38.77,384
38.819,249
38.868,188
38.917,150
38.966,139
39.015,142
39.064,139
39.113,151
39.162,140
39.211,143
39.26,150
39.309,155
39.358,148
39.407,145
39.456,142
39.505,148
39.554,148
39.603,143
39.652,146
39.701,145
39.75,153
39.799,154
39.848,150
39.897,150
39.946,157
39.995,173
40.044,223
40.093,321
40.142,472
40.191,658
40.24,819
40.289,908
40.338,913
40.387,856
40.436,768
40.485,603
40.534,440
40.583,310
40.632,247
40.681,246
40.73,279
40.779,315
40.828,377
40.877,513
40.926,643
40.975,811
41.024,924
41.073,918
41.122,862
41.171,705
41.22,495
41.269,383
41.318,277
41.367,197
41.416,186
41.465,167
41.514,175
41.563,169
41.612,171
41.661,154
41.71,168
41.759,154
41.808,157
41.857,150
41.906,153
41.955,154
42.004,153
42.053,153
42.102,153
42.151,141
42.2,151
42.249,161
42.298,158
42.347,161
42.396,160
42.445,169
42.494,186
42.543,221
42.592,243
42.641,238
42.69,228
42.739,217
42.788,214
42.837,220
42.886,208
42.935,197
42.984,186
43.033,165
43.082,152
43.131,149
43.18,148
43.229,148
43.278,137
43.327,156
43.376,175
43.425,181
43.474,192
43.523,188
43.572,180
43.621,184
43.67,176
43.719,153
43.768,159
43.817,165
43.866,164
43.915,202
43.964,233
44.013,280
44.062,244
44.111,288
44.16,271
44.209,257
44.258,230
44.307,189
44.356,169
44.405,169
44.454,158
44.503,153
44.552,150
44.601,151
44.65,174
44.699,210
44.748,269
44.797,362
44.846,479
44.895,535
44.944,544
44.993,496
45.042,466
45.091,392
45.14,380
45.189,356
45.238,337
45.287,312
45.336,281
45.385,251
45.434,203
45.483,195
45.532,192
45.581,258
45.63,292
45.679,353
45.728,389
45.777,527
45.826,613
45.875,676
45.924,699
45.973,629
46.022,596
46.071,541
46.12,536
46.169,473
46.218,371
46.267,291
46.316,192
46.365,151
46.414,147
46.463,124
46.512,143
46.561,141
46.61,150
46.659,153
46.708,152
46.757,165
46.806,165
46.855,156
46.904,154
46.953,145
47.002,137
47.051,143
47.1,162
47.149,166
47.198,177
47.247,196
47.296,213
47.345,265
47.394,284
47.443,318
47.492,309
47.541,300
47.59,284
47.639,273
47.688,242
47.737,188
47.786,159
47.835,165
47.884,154
47.933,145
47.982,149
48.031,145
48.08,152
48.129,138
48.178,132
48.227,140
48.276,151
48.325,160
48.374,174
48.423,155
48.472,166
48.521,163
48.57,171
48.619,169
48.668,200
48.717,245
48.766,341
48.815,380
48.864,458
48.913,502
48.962,468
49.011,428
49.06,347
49.109,279
49.158,241
49.207,188
49.256,183
49.305,175
49.354,173
49.403,194
49.452,202
49.501,194
49.55,195
49.599,179
49.648,156
49.697,155
49.746,143
49.795,152
49.844,137
49.893,150
49.942,134
49.991,140
50.04,128
50.089,129
50.138,154
50.187,138
50.236,144
50.285,157
50.334,149
50.383,142
50.432,148
50.481,153
50.53,147
50.579,126
50.628,147
50.677,150
50.726,142
50.775,142
50.824,139
50.873,140
50.922,152
50.971,150
51.02,157
51.069,132
51.118,141
51.167,143
51.216,136
51.265,142
51.314,152
51.363,140
51.412,159
51.461,149
51.51,160
51.559,162
51.608,192
51.657,221
51.706,263
51.755,314
51.804,353
51.853,402
51.902,362
51.951,327
